1.32843 0.509394 -0.872786 1.67246 -1.28259 -0.541231 0.419969 1.45791  
1.33164 -0.052457 1.39821 1.93447 -1.36297 0.0457637 -0.207902 1.38353  
-0.233816 1.52572 -1.03535 1.86161 0.21944 -1.50998 -1.47743 2.12654  
-1.04466 -0.689424 -0.610741 1.39671 1.06555 0.689096 1.21238 1.7582  
-0.639182 1.35715 -0.0569177 1.50493 0.737551 -1.38359 0.329988 1.60573  
-0.928105 1.20298 0.289067 1.55025 0.973968 -1.14473 -0.356715 1.54836  
-1.31435 0.503064 1.34904 1.95235 1.27798 -0.476898 -0.133778 1.37467  
0.299102 -1.56392 -0.245678 1.61457 -0.338402 1.45777 -0.365037 1.54403  
-0.832902 1.23166 0.248761 1.51121 0.803318 -1.29893 -0.436072 1.59181  
0.315879 1.48174 1.16467 1.91388 -0.282064 -1.48291 0.448916 1.57838  
-1.53228 -0.120386 0.671954 1.68079 1.53632 0.103405 0.993585 1.83558  
0.826972 -1.19034 -0.0865698 1.45583 -0.829281 1.28949 -0.973412 1.81912  
0.28861 1.32242 -0.984891 1.67728 -0.305007 -1.34525 0.472179 1.46179  
1.06168 1.06733 -0.530965 1.59983 -0.97691 -1.04344 0.441078 1.49961  
1.24708 -0.934672 0.242408 1.58074 -1.16201 0.89005 0.900227 1.72164  
1.4124 0.30138 -0.232805 1.46665 -1.46478 -0.360984 0.699547 1.66626  
1.30055 -0.854985 -1.56142 2.20718 -1.2621 0.862988 -1.30655 2.01392  
1.35721 -0.636344 -0.687595 1.65254 -1.3921 0.640504 -1.43704 2.10343  
1.14949 -0.920658 1.43704 2.06038 -1.19091 0.95901 0.595238 1.64421  
1.52686 0.344446 0.591173 1.67648 -1.45344 -0.361956 0.152763 1.5093  
-1.38502 0.485595 0.617271 1.5957 1.33925 -0.457295 -0.497924 1.50393  
1.51412 0.116533 -1.13459 1.89858 -1.54817 -0.131238 -1.60893 2.23917  
-1.47481 0.375232 -1.68968 2.27641 1.50156 -0.418882 -1.38738 2.08953  
-1.05087 -0.96724 0.891856 1.68714 1.0709 1.02927 -0.154057 1.49704  
-0.138307 -1.51479 1.70186 2.285 0.147533 1.4489 0.620715 1.58667  
-0.483778 1.42511 0.101711 1.51211 0.550831 -1.46371 0.485756 1.64103  
-0.963068 -1.20486 -0.391757 1.59494 0.848149 1.23196 0.186809 1.51101  
1.12603 -0.0278578 1.02329 1.52545 -1.15454 -0.00713068 -1.06164 1.57202  
1.10535 0.318353 0.82126 1.41731 -1.13218 -0.313007 -1.23425 1.70714  
0.710376 1.07289 0.460176 1.37064 -0.720763 -1.07553 -1.30082 1.83836  
1.52646 0.298936 0.250632 1.57906 -1.39617 -0.397886 -0.471309 1.53  
0.505444 1.40496 -0.293763 1.5254 -0.489418 -1.44391 -1.02906 1.84243  
1.39879 0.0973974 0.571661 1.51791 -1.39685 -0.096563 -0.731066 1.58308  
1.08663 0.921112 -0.302428 1.46008 -1.13198 -0.87852 0.897716 1.69418  
-1.55704 0.15659 -0.272564 1.59196 1.5183 -0.13337 -0.186479 1.53914  
-0.427723 1.48416 0.127796 1.55344 0.138358 -1.47966 0.8076 1.69467  
-0.119199 1.13846 1.28714 1.72574 0.147904 -1.0944 -0.856248 1.4014  
-1.41503 0.464847 -0.809163 1.69832 1.51492 -0.522044 -0.858255 1.82079  
-0.459075 -1.28475 1.12869 1.77382 0.51373 1.16585 -0.528717 1.38341  
0.552386 -1.42821 -0.828109 1.74409 -0.569459 1.42303 -0.401723 1.58803  
0.546544 1.43594 -1.50712 2.15481 -0.56816 -1.37867 -0.714702 1.65695  
-1.43126 -0.103218 -0.883887 1.68866 1.51906 0.114456 0.0209485 1.52717  
-0.30154 1.3166 -1.24284 1.83853 0.322627 -1.30472 0.334268 1.38899  
0.359721 1.37639 -0.431591 1.4904 -0.286835 -1.38955 0.791835 1.62828  
-1.26458 -0.778149 0.435209 1.55089 1.22494 0.741494 -0.584244 1.5501  
-0.927811 -1.09286 0.835527 1.66266 0.985894 1.06859 -0.27906 1.48422  
1.21542 0.498658 0.273824 1.34612 -1.23647 -0.511825 -1.42533 1.95795  
-0.827055 1.03411 -0.35913 1.37606 0.827708 -1.04898 1.2838 1.85601  
-0.861911 -0.951095 0.424679 1.35609 0.905615 0.9026 -1.38248 1.88606  
0.629704 1.34772 -1.18856 1.90702 -0.609299 -1.32143 -0.148655 1.46652  
